gameid,period,clock,h_pts,a_pts,team,playerid,player,type,subtype,result,x,y,dist,desc,season,outcome,lag1,lag2,lag3
21800930,3,PT01M11.00S,,,POR,203552,S. Curry,Missed Shot,Pullup Jump shot,Missed,81,189,21,MISS Curry 21' Pullup Jump Shot,2019,0,1,0,1
21800930,4,PT11M31.00S,,,POR,203552,S. Curry,Missed Shot,Jump Shot,Missed,-231,3,0,MISS Curry 3PT Jump Shot,2019,0,0,1,0
21800938,1,PT08M38.00S,,,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,-116,243,27,MISS Curry 27' 3PT Step Back Jump Shot,2019,0,0,1,0
21800938,1,PT08M06.00S,12.0,8.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-230,17,0,Curry 3PT Jump Shot (6 PTS) (Green 2 AST),2019,1,0,0,1
21800938,1,PT06M10.00S,19.0,15.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,79,257,27,Curry 27' 3PT Jump Shot (9 PTS) (Durant 1 AST),2019,1,1,0,0
21800938,2,PT11M19.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,109,243,27,MISS Curry 27' 3PT Jump Shot,2019,0,1,1,0
21800938,2,PT06M59.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-123,227,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,1,1
21800938,2,PT06M18.00S,50.0,45.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,-14,25,3,Curry 3' Driving Finger Roll Layup (11 PTS) (Durant 2 AST),2019,1,0,0,1
21800938,2,PT05M04.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-144,211,26,MISS Curry 26' 3PT Jump Shot,2019,0,1,0,0
21800938,2,PT04M33.00S,,,GSW,201939,S. Curry,Missed Shot,Floating Jump shot,Missed,40,60,7,MISS Curry 7' Floating Jump Shot,2019,0,0,1,0
21800938,2,PT04M30.00S,57.0,48.0,GSW,201939,S. Curry,Made Shot,Finger Roll Layup Shot,Made,-22,26,3,Curry 3' Finger Roll Layup (14 PTS),2019,1,0,0,1
21800938,2,PT00M28.20S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-188,204,28,MISS Curry 28' 3PT Jump Shot,2019,0,1,0,0
21800938,3,PT09M39.00S,71.0,66.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,212,135,25,Curry 25' 3PT Jump Shot (17 PTS) (Green 8 AST),2019,1,0,1,0
21800938,4,PT09M13.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,158,218,27,MISS Curry 27' 3PT Jump Shot,2019,0,1,0,1
21800938,4,PT08M38.00S,101.0,99.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-154,116,19,Curry 19' Pullup Jump Shot (19 PTS) (Iguodala 3 AST),2019,1,0,1,0
21800938,4,PT08M15.00S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,114,246,27,MISS Curry 27' 3PT Pullup Jump Shot,2019,0,1,0,1
21800938,4,PT07M35.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-227,19,0,MISS Curry 3PT Jump Shot,2019,0,0,1,0
21800938,4,PT06M04.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,106,231,25,MISS Curry 25' 3PT Jump Shot,2019,0,0,0,1
21800938,4,PT03M41.00S,109.0,111.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,46,297,30,Curry 30' 3PT Jump Shot (22 PTS) (Durant 5 AST),2019,1,0,0,0
21800938,4,PT02M35.00S,111.0,113.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-171,0,17,Curry 17' Pullup Jump Shot (24 PTS) (Iguodala 4 AST),2019,1,1,0,0
21800938,4,PT01M02.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,11,288,29,MISS Curry 29' 3PT Jump Shot,2019,0,1,1,0
21800938,4,PT00M38.20S,111.0,117.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,-13,1,1,Curry 1' Driving Finger Roll Layup (28 PTS),2019,1,0,1,1
21800944,2,PT05M38.00S,37.0,44.0,POR,203552,S. Curry,Made Shot,Cutting Layup Shot,Made,-11,28,3,Curry 3' Cutting Layup Shot (8 PTS) (Nurkic 4 AST),2019,1,1,1,0
21800944,4,PT09M24.00S,,,POR,203552,S. Curry,Missed Shot,Pullup Jump shot,Missed,126,130,18,MISS Curry 18' Pullup Jump Shot,2019,0,1,1,1
21800962,4,PT09M22.00S,,,POR,203552,S. Curry,Missed Shot,Pullup Jump shot,Missed,147,216,26,MISS Curry 26' 3PT Pullup Jump Shot,2019,0,1,0,0
21800976,3,PT00M09.40S,,,POR,203552,S. Curry,Missed Shot,Pullup Jump shot,Missed,-93,226,24,MISS Curry 24' 3PT Pullup Jump Shot,2019,0,1,0,1
21800976,4,PT10M38.00S,87.0,89.0,POR,203552,S. Curry,Made Shot,Pullup Jump shot,Made,107,166,20,Curry 20' Pullup Jump Shot (8 PTS),2019,1,0,1,0
21800976,4,PT09M04.00S,,,POR,203552,S. Curry,Missed Shot,Pullup Jump shot,Missed,-182,159,24,MISS Curry 24' 3PT Pullup Jump Shot,2019,0,1,0,1
21800991,2,PT09M20.00S,35.0,25.0,POR,203552,S. Curry,Made Shot,Step Back Jump shot,Made,183,173,25,Curry 25' 3PT Step Back Jump Shot (5 PTS) (Kanter 1 AST),2019,1,1,0,0
21800991,2,PT07M52.00S,,,POR,203552,S. Curry,Missed Shot,Pullup Jump shot,Missed,79,244,26,MISS Curry 26' 3PT Pullup Jump Shot,2019,0,1,1,0
21800991,2,PT06M00.00S,43.0,33.0,POR,203552,S. Curry,Made Shot,Step Back Jump shot,Made,221,84,24,Curry 24' 3PT Step Back Jump Shot (8 PTS) (McCollum 2 AST),2019,1,0,1,1
21800991,4,PT07M19.00S,114.0,89.0,POR,203552,S. Curry,Made Shot,Jump Shot,Made,131,260,29,Curry 29' 3PT Jump Shot (14 PTS) (Leonard 1 AST),2019,1,1,0,1
21800991,4,PT06M23.00S,116.0,93.0,POR,203552,S. Curry,Made Shot,Driving Floating Jump Shot,Made,-3,87,9,Curry 9' Driving Floating Jump Shot (16 PTS),2019,1,1,1,0
21800991,4,PT04M58.00S,,,POR,203552,S. Curry,Missed Shot,Pullup Jump shot,Missed,25,192,19,MISS Curry 19' Pullup Jump Shot,2019,0,1,1,1
21800991,4,PT02M34.00S,123.0,105.0,POR,203552,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,11,-1,1,Curry 1' Driving Finger Roll Layup (18 PTS),2019,1,0,1,1
21800991,4,PT01M20.00S,,,POR,203552,S. Curry,Missed Shot,Jump Shot,Missed,-158,192,25,MISS Curry 25' 3PT Jump Shot,2019,0,1,0,1
21801000,1,PT02M01.00S,,,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,-116,179,21,MISS Curry 21' Step Back Jump Shot,2019,0,0,0,0
21801000,2,PT04M41.00S,,,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,84,194,21,MISS Curry 21' Step Back Jump Shot,2019,0,0,0,0
21801000,2,PT04M35.00S,45.0,39.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-101,264,28,Curry 28' 3PT Jump Shot (3 PTS) (Looney 2 AST),2019,1,0,0,0
21801000,2,PT03M49.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Finger Roll Layup Shot,Missed,13,16,2,MISS Curry 2' Driving Finger Roll Layup,2019,0,1,0,0
21801000,3,PT09M37.00S,65.0,61.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,33,56,7,Curry 7' Driving Finger Roll Layup (5 PTS),2019,1,0,1,0
21801000,3,PT09M04.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,231,104,25,MISS Curry 25' 3PT Jump Shot,2019,0,1,0,1
21801000,3,PT06M28.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-195,183,27,MISS Curry 27' 3PT Jump Shot,2019,0,0,1,0
21801000,3,PT05M47.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-63,261,27,MISS Curry 27' 3PT Jump Shot,2019,0,0,0,1
21801000,3,PT05M08.00S,68.0,73.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,-5,82,8,Curry 8' Driving Finger Roll Layup (7 PTS) (Durant 1 AST),2019,1,0,0,0
21801000,3,PT04M50.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-185,190,27,MISS Curry 27' 3PT Jump Shot,2019,0,1,0,0
21801000,3,PT04M14.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,49,257,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,1,0
21801000,3,PT03M39.00S,71.0,75.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-190,193,27,Curry 27' 3PT Jump Shot (10 PTS) (Durant 2 AST),2019,1,0,0,1
21801000,4,PT07M16.00S,91.0,91.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,139,243,28,Curry 28' 3PT Jump Shot (13 PTS) (Green 7 AST),2019,1,1,0,0
21801000,4,PT06M13.00S,94.0,93.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,228,114,25,Curry 25' 3PT Jump Shot (16 PTS) (Livingston 2 AST),2019,1,1,1,0
21801000,4,PT03M26.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,132,229,26,MISS Curry 26' 3PT Jump Shot,2019,0,1,1,1
21801000,4,PT00M23.70S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-162,225,28,MISS Curry 28' 3PT Jump Shot,2019,0,0,1,1
21801000,4,PT00M05.80S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-203,216,30,MISS Curry 30' 3PT Jump Shot,2019,0,0,0,1
21801018,1,PT02M35.00S,,,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,-124,256,28,MISS Curry 28' 3PT Step Back Jump Shot,2019,0,1,1,1
21801018,1,PT02M07.00S,17.0,24.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,-9,74,7,Curry 7' Driving Finger Roll Layup (10 PTS) (Livingston 2 AST),2019,1,0,1,1
21801018,1,PT01M01.00S,19.0,31.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,27,13,3,Curry 3' Driving Layup (13 PTS),2019,1,1,0,1
21801018,1,PT00M32.40S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-52,288,29,MISS Curry 29' 3PT Jump Shot,2019,0,1,1,0
21801018,1,PT00M13.10S,,,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,103,155,19,MISS Curry 19' Step Back Jump Shot,2019,0,0,1,1
21801018,2,PT01M41.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,54,299,30,MISS Curry 30' 3PT Jump Shot,2019,0,0,0,1
21801018,2,PT00M26.80S,,,GSW,201939,S. Curry,Missed Shot,Driving Layup Shot,Missed,-24,24,3,MISS Curry 3' Driving Layup,2019,0,0,0,0
21801018,2,PT00M26.50S,52.0,54.0,GSW,201939,S. Curry,Made Shot,Putback Layup Shot,Made,3,8,1,Curry 1' Putback Layup (15 PTS),2019,1,0,0,0
21801018,3,PT06M43.00S,67.0,72.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-186,204,28,Curry 28' 3PT Jump Shot (18 PTS) (Thompson 1 AST),2019,1,1,0,0
21801018,3,PT03M45.00S,73.0,81.0,GSW,201939,S. Curry,Made Shot,Driving Floating Bank Jump Shot,Made,87,48,10,Curry 10' Driving Floating Bank Jump Shot (22 PTS) (Livingston 3 AST),2019,1,1,1,0
21801018,3,PT03M08.00S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,-6,147,15,MISS Curry 15' Pullup Jump Shot,2019,0,1,1,1
21801018,3,PT03M03.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-229,4,0,MISS Curry 3PT Jump Shot,2019,0,0,1,1
21801018,3,PT02M32.00S,,,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,-158,212,26,MISS Curry 26' 3PT Step Back Jump Shot,2019,0,0,0,1
21801018,3,PT01M03.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Layup Shot,Missed,-54,41,7,MISS Curry 7' Driving Layup,2019,0,0,0,0
21801018,3,PT00M30.80S,,,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,25,188,19,MISS Curry 19' Step Back Jump Shot,2019,0,0,0,0
21801018,4,PT02M20.00S,,,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,49,262,27,MISS Curry 27' 3PT Step Back Jump Shot,2019,0,0,0,0
21801018,4,PT00M18.70S,,,GSW,201939,S. Curry,Missed Shot,Turnaround Fadeaway shot,Missed,128,141,19,MISS Curry 19' Turnaround Fadeaway Shot,2019,0,0,0,0
21801038,1,PT04M16.00S,12.0,26.0,GSW,201939,S. Curry,Made Shot,Running Layup Shot,Made,5,-3,1,Curry 1' Running Layup (7 PTS),2019,1,1,0,1
21801038,1,PT03M31.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Floating Jump Shot,Missed,-3,38,4,MISS Curry 4' Driving Floating Jump Shot,2019,0,1,1,0
21801038,1,PT02M35.00S,18.0,31.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,204,-8,20,Curry 20' Jump Shot (9 PTS) (Livingston 1 AST),2019,1,0,1,1
21801038,1,PT01M48.00S,21.0,34.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,-168,195,26,Curry 26' 3PT Step Back Jump Shot (12 PTS),2019,1,1,0,1
21801038,1,PT00M54.50S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,154,230,28,MISS Curry 28' 3PT Pullup Jump Shot,2019,0,1,1,0
21801038,1,PT00M05.50S,,,GSW,201939,S. Curry,Missed Shot,Driving Layup Shot,Missed,-12,8,1,MISS Curry 1' Driving Layup,2019,0,0,1,1
21801038,2,PT04M34.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-208,-15,21,MISS Curry 21' Jump Shot,2019,0,0,0,1
21801038,2,PT03M14.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-120,231,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,0,0
21801038,2,PT00M52.60S,45.0,62.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-112,226,25,Curry 25' 3PT Pullup Jump Shot (17 PTS),2019,1,0,0,0
21801038,2,PT00M29.50S,45.0,64.0,GSW,201939,S. Curry,Made Shot,Running Layup Shot,Made,-13,15,2,Curry 2' Running Layup (19 PTS) (Thompson 4 AST),2019,1,1,0,0
21801038,3,PT11M27.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-220,6,0,MISS Curry 3PT Jump Shot,2019,0,1,1,0
21801038,3,PT09M40.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-192,17,19,MISS Curry 19' Jump Shot,2019,0,0,1,1
21801038,3,PT06M00.00S,60.0,80.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,239,1,24,Curry 24' 3PT Jump Shot (27 PTS) (Green 5 AST),2019,1,0,0,1
21801038,3,PT03M49.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Dunk Shot,Missed,-2,0,0,MISS Curry Driving Dunk,2019,0,1,0,0
21801038,3,PT03M14.00S,,,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,119,215,25,MISS Curry 25' 3PT Step Back Jump Shot,2019,0,0,1,0
21801038,3,PT02M16.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,112,234,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,0,1
21801038,3,PT00M44.90S,69.0,87.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,232,40,24,Curry 24' 3PT Jump Shot (30 PTS) (McKinnie 1 AST),2019,1,0,0,0
21801038,3,PT00M08.70S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,-114,221,25,MISS Curry 25' 3PT Pullup Jump Shot,2019,0,1,0,0
21801038,4,PT04M27.00S,81.0,100.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,9,13,2,Curry 2' Driving Finger Roll Layup (32 PTS),2019,1,0,1,0
21801038,4,PT03M40.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,231,22,0,MISS Curry 3PT Jump Shot,2019,0,1,0,1
21801039,4,PT08M43.00S,,,POR,203552,S. Curry,Missed Shot,Driving Floating Bank Jump Shot,Missed,-74,59,9,MISS Curry 9' Driving Floating Bank Jump Shot,2019,0,0,1,0
21801039,4,PT00M02.80S,108.0,103.0,POR,203552,S. Curry,Made Shot,Jump Shot,Made,-223,-4,0,Curry 3PT Jump Shot (5 PTS) (Layman 2 AST),2019,1,0,0,1
21801055,1,PT05M04.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-117,230,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,0,0
21801055,1,PT04M01.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,224,-1,0,MISS Curry 3PT Jump Shot,2019,0,0,0,0
21801055,1,PT02M32.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Finger Roll Layup Shot,Missed,13,19,2,MISS Curry 2' Driving Finger Roll Layup,2019,0,0,0,0
21801055,1,PT01M34.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-149,201,25,MISS Curry 25' 3PT Jump Shot,2019,0,0,0,0
21801055,1,PT00M18.30S,23.0,21.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,-2,17,2,Curry 2' Driving Finger Roll Layup (2 PTS),2019,1,0,0,0
21801055,1,PT00M00.20S,25.0,25.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,29,603,60,Curry 60' 3PT Pullup Jump Shot (6 PTS),2019,1,1,0,0
21801055,2,PT04M56.00S,43.0,38.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,-97,209,23,Curry 23' Step Back Jump Shot (8 PTS),2019,1,1,1,0
21801055,2,PT03M48.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-58,251,26,MISS Curry 26' 3PT Jump Shot,2019,0,1,1,1
21801055,2,PT03M23.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,234,-1,0,MISS Curry 3PT Jump Shot,2019,0,0,1,1
21801055,2,PT02M27.00S,52.0,41.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,99,227,25,Curry 25' 3PT Pullup Jump Shot (11 PTS),2019,1,0,0,1
21801055,2,PT00M41.00S,,,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,125,222,25,MISS Curry 25' 3PT Step Back Jump Shot,2019,0,1,0,0
21801055,3,PT10M21.00S,,,GSW,201939,S. Curry,Missed Shot,Running Pull-Up Jump Shot,Missed,152,195,25,MISS Curry 25' 3PT Running Pull-Up Jump Shot,2019,0,0,1,0
21801055,3,PT03M07.00S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,3,274,27,MISS Curry 27' 3PT Pullup Jump Shot,2019,0,0,0,1
21801055,3,PT02M57.00S,72.0,68.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,-115,246,27,Curry 27' 3PT Step Back Jump Shot (14 PTS),2019,1,0,0,0
21801055,3,PT01M34.00S,75.0,72.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,-5,27,3,Curry 3' Driving Finger Roll Layup (16 PTS),2019,1,1,0,0
21801055,3,PT01M03.00S,75.0,75.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-230,85,25,Curry 25' 3PT Jump Shot (19 PTS) (Looney 1 AST),2019,1,1,1,0
21801055,3,PT00M33.10S,77.0,78.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-76,258,27,Curry 27' 3PT Pullup Jump Shot (22 PTS),2019,1,1,1,1
21801055,3,PT00M00.10S,,,GSW,201939,S. Curry,Missed Shot,Running Jump Shot,Missed,162,561,58,MISS Curry 58' 3PT Running Jump Shot,2019,0,1,1,1
21801055,4,PT04M17.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-109,241,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,1,1
21801055,4,PT01M49.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Finger Roll Layup Shot,Missed,-3,12,1,MISS Curry 1' Driving Finger Roll Layup,2019,0,0,0,1
21801055,4,PT01M45.00S,109.0,105.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-242,83,26,Curry 26' 3PT Jump Shot (25 PTS) (Durant 3 AST),2019,1,0,0,0
21801055,4,PT00M14.80S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,2,262,26,MISS Curry 26' 3PT Pullup Jump Shot,2019,0,1,0,0
21801058,3,PT02M04.00S,88.0,72.0,POR,203552,S. Curry,Made Shot,Step Back Jump shot,Made,234,110,26,Curry 26' 3PT Step Back Jump Shot (5 PTS) (Lillard 14 AST),2019,1,0,0,0
21801058,4,PT11M44.00S,91.0,72.0,POR,203552,S. Curry,Made Shot,Jump Shot,Made,5,266,27,Curry 27' 3PT Jump Shot (8 PTS) (Turner 1 AST),2019,1,1,0,0
21801058,4,PT09M45.00S,,,POR,203552,S. Curry,Missed Shot,Driving Layup Shot,Missed,9,17,2,MISS Curry 2' Driving Layup,2019,0,1,1,0
21801058,4,PT07M50.00S,96.0,80.0,POR,203552,S. Curry,Made Shot,Jump Shot,Made,-222,114,25,Curry 25' 3PT Jump Shot (11 PTS) (Lillard 15 AST),2019,1,0,1,1
21801058,4,PT03M23.00S,,,POR,203552,S. Curry,Missed Shot,Jump Shot,Missed,-225,17,0,MISS Curry 3PT Jump Shot,2019,0,1,0,1
21801062,1,PT02M07.00S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,-36,247,25,MISS Curry 25' 3PT Pullup Jump Shot,2019,0,1,0,0
21801062,1,PT01M56.00S,25.0,28.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-232,39,24,Curry 24' 3PT Jump Shot (6 PTS) (Iguodala 1 AST),2019,1,0,1,0
21801062,1,PT00M49.30S,,,GSW,201939,S. Curry,Missed Shot,Cutting Finger Roll Layup Shot,Missed,-74,47,9,MISS Curry 9' Cutting Finger Roll Layup Shot,2019,0,1,0,1
21801062,1,PT00M41.90S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-207,139,25,MISS Curry 25' 3PT Jump Shot,2019,0,0,1,0
21801062,1,PT00M14.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,233,63,24,MISS Curry 24' 3PT Jump Shot,2019,0,0,0,1
21801062,2,PT03M41.00S,42.0,54.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,6,16,2,Curry 2' Driving Layup (8 PTS),2019,1,0,0,0
21801062,2,PT01M59.00S,45.0,57.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,-160,197,25,Curry 25' 3PT Step Back Jump Shot (11 PTS),2019,1,1,0,0
21801062,2,PT01M48.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-155,239,28,MISS Curry 28' 3PT Jump Shot,2019,0,1,1,0
21801062,2,PT00M00.80S,,,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,134,214,25,MISS Curry 25' 3PT Step Back Jump Shot,2019,0,0,1,1
21801062,3,PT08M00.00S,61.0,64.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,30,247,25,Curry 25' 3PT Step Back Jump Shot (14 PTS) (Bogut 1 AST),2019,1,0,0,1
21801062,3,PT07M32.00S,61.0,66.0,GSW,201939,S. Curry,Made Shot,Reverse Layup Shot,Made,0,13,1,Curry 1' Reverse Layup (16 PTS) (Bogut 2 AST),2019,1,1,0,0
21801062,3,PT06M46.00S,62.0,70.0,GSW,201939,S. Curry,Made Shot,Turnaround Fadeaway shot,Made,158,19,16,Curry 16' Turnaround Fadeaway (18 PTS) (Durant 5 AST),2019,1,1,1,0
21801062,3,PT02M27.00S,68.0,80.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-171,182,25,Curry 25' 3PT Jump Shot (22 PTS) (Iguodala 5 AST),2019,1,1,1,1
21801062,3,PT01M56.00S,70.0,83.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,125,221,25,Curry 25' 3PT Step Back Jump Shot (25 PTS),2019,1,1,1,1
21801062,3,PT01M23.00S,,,GSW,201939,S. Curry,Missed Shot,Turnaround Jump Shot,Missed,-84,274,29,MISS Curry 29' 3PT Turnaround Jump Shot,2019,0,1,1,1
21801062,3,PT00M59.10S,73.0,85.0,GSW,201939,S. Curry,Made Shot,Cutting Layup Shot,Made,-3,9,1,Curry 1' Cutting Layup Shot (27 PTS) (Green 8 AST),2019,1,0,1,1
21801062,3,PT00M05.00S,75.0,91.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,235,56,24,Curry 24' 3PT Step Back Jump Shot (33 PTS) (Green 9 AST),2019,1,1,0,1
21801062,4,PT02M14.00S,103.0,115.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,207,145,25,Curry 25' 3PT Jump Shot (36 PTS) (Durant 9 AST),2019,1,1,1,0
21801073,1,PT00M30.90S,,,POR,203552,S. Curry,Missed Shot,Jump Shot,Missed,228,50,0,MISS Curry 3PT Jump Shot,2019,0,1,0,1
21801073,2,PT11M12.00S,,,POR,203552,S. Curry,Missed Shot,Layup Shot,Missed,-6,23,2,MISS Curry 2' Layup,2019,0,0,1,0
21801073,2,PT10M23.00S,31.0,21.0,POR,203552,S. Curry,Made Shot,Pullup Jump shot,Made,-5,254,25,Curry 25' 3PT Pullup Jump Shot (8 PTS) (Hood 2 AST),2019,1,0,0,1
21801073,2,PT03M10.00S,,,POR,203552,S. Curry,Missed Shot,Jump Shot,Missed,-145,207,25,MISS Curry 25' 3PT Jump Shot,2019,0,1,0,0
21801073,3,PT01M57.00S,97.0,78.0,POR,203552,S. Curry,Made Shot,Jump Shot,Made,-131,229,26,Curry 26' 3PT Jump Shot (11 PTS) (Kanter 1 AST),2019,1,0,1,0
21801073,3,PT00M01.70S,101.0,83.0,POR,203552,S. Curry,Made Shot,Pullup Jump shot,Made,-140,100,17,Curry 17' Pullup Jump Shot (13 PTS),2019,1,1,0,1
21801073,4,PT11M09.00S,105.0,86.0,POR,203552,S. Curry,Made Shot,Pullup Jump shot,Made,-25,158,16,Curry 16' Pullup Jump Shot (15 PTS) (Kanter 2 AST),2019,1,1,1,0
21801073,4,PT10M38.00S,107.0,88.0,POR,203552,S. Curry,Made Shot,Step Back Jump shot,Made,-165,111,20,Curry 20' Step Back Jump Shot (17 PTS),2019,1,1,1,1
21801073,4,PT10M21.00S,,,POR,203552,S. Curry,Missed Shot,Pullup Jump shot,Missed,-111,232,26,MISS Curry 26' 3PT Pullup Jump Shot,2019,0,1,1,1
21801073,4,PT08M39.00S,,,POR,203552,S. Curry,Missed Shot,Driving Floating Jump Shot,Missed,7,83,8,MISS Curry 8' Driving Floating Jump Shot,2019,0,0,1,1
